,Family_img,Animation_img,Romance_img,Thriller_img,History_img,War_img,Music_img,Sci-Fi_img,Adventure_img,Horror_img,Mystery_img,Action_img,Fantasy_img,Sport_img,Crime_img,Biography_img,Western_img,Film-Noir_img,Musical_img,Family_txt,Animation_txt,Romance_txt,Thriller_txt,History_txt,War_txt,Music_txt,Sci-Fi_txt,Adventure_txt,Horror_txt,Mystery_txt,Action_txt,Fantasy_txt,Sport_txt,Crime_txt,Biography_txt,Western_txt,Film-Noir_txt,Musical_txt
13,0.3461473882198334,0.33404698967933655,0.7626568675041199,0.30859726667404175,0.3197208344936371,0.7422902584075928,0.6265391111373901,0.32123100757598877,0.5306229591369629,0.21318939328193665,0.20551979541778564,0.4487052857875824,0.33725500106811523,0.37176594138145447,0.5344266295433044,0.3329103887081146,0.7080103754997253,0.4438067674636841,0.6334695816040039,0.2582242786884308,0.1426442712545395,0.4245433211326599,0.2337169051170349,0.29208871722221375,0.4421771764755249,0.19348478317260742,0.19313441216945648,0.27451932430267334,0.17556132376194,0.2841847538948059,0.3049769997596741,0.13101205229759216,0.20220839977264404,0.19269104301929474,0.2306382656097412,0.20013466477394104,0.36596566438674927,0.18520794808864594
14,0.4068145453929901,0.1057509332895279,0.5628577470779419,0.2657761871814728,0.14699529111385345,0.30807945132255554,0.78201824426651,0.22165006399154663,0.17051969468593597,0.07347256690263748,0.10799095779657364,0.10331477969884872,0.14109471440315247,0.3685901165008545,0.6326203346252441,0.2106514275074005,0.27315863966941833,0.7219684720039368,0.7813279032707214,0.2273072451353073,0.06734354794025421,0.32237595319747925,0.1080242395401001,0.17372193932533264,0.14136356115341187,0.09374286234378815,0.00998181663453579,0.11511945724487305,0.13789871335029602,0.05796762555837631,0.1188945546746254,0.24642843008041382,0.11020758748054504,0.10837867110967636,0.09059207141399384,0.4627857208251953,0.18178969621658325,0.1487506628036499
15,0.5846177935600281,0.06533925235271454,0.5060001015663147,0.17364919185638428,0.3538714051246643,0.42232203483581543,0.4695718586444855,0.19404248893260956,0.18144851922988892,0.14791882038116455,0.15332449972629547,0.176752969622612,0.27609333395957947,0.20324042439460754,0.5381632447242737,0.2993704378604889,0.6483435034751892,0.16345754265785217,0.41614821553230286,0.06728961318731308,0.054312027990818024,0.06991557776927948,0.16533821821212769,0.3833501935005188,0.26645174622535706,0.11406158655881882,0.02615046128630638,0.1469368040561676,0.10245765745639801,0.13025705516338348,0.18456554412841797,0.2891237735748291,0.1465819776058197,0.20401400327682495,0.27436405420303345,0.22990240156650543,0.20070409774780273,0.05560661479830742
16,0.5941935181617737,0.5095100998878479,0.38729041814804077,0.23116344213485718,0.2677711546421051,0.4227246940135956,0.3388447165489197,0.3708578646183014,0.4473225772380829,0.31645214557647705,0.32632172107696533,0.5966325998306274,0.4714123010635376,0.5352455377578735,0.23352284729480743,0.590245246887207,0.624733567237854,0.12456190586090088,0.4727153480052948,0.3445861041545868,0.26839160919189453,0.2385322004556656,0.12688730657100677,0.3693521022796631,0.22998350858688354,0.16554223001003265,0.08763346821069717,0.3509027361869812,0.20417273044586182,0.27729466557502747,0.2808062434196472,0.3760574460029602,0.20014257729053497,0.18684695661067963,0.18339237570762634,0.23425298929214478,0.2419542372226715,0.19280016422271729
17,0.3032791018486023,0.22480861842632294,0.676809549331665,0.6506853103637695,0.39296671748161316,0.8793812990188599,0.35169845819473267,0.6749585270881653,0.42539215087890625,0.5381277799606323,0.453514963388443,0.550915002822876,0.4773944914340973,0.362600713968277,0.859749436378479,0.3744286298751831,0.3404706120491028,0.8974683284759521,0.401032030582428,0.2725030183792114,0.11975683271884918,0.3749133050441742,0.16627059876918793,0.29941222071647644,0.3294704854488373,0.15466740727424622,0.1172967329621315,0.146381676197052,0.1841278076171875,0.22584043443202972,0.18276578187942505,0.09547320008277893,0.1820264607667923,0.1689911037683487,0.23674139380455017,0.16002148389816284,0.3118271231651306,0.18599489331245422
18,0.38932451605796814,0.10972663760185242,0.4570777416229248,0.20026856660842896,0.6222458481788635,0.7436901330947876,0.5567095875740051,0.27858299016952515,0.309547483921051,0.19277580082416534,0.20131370425224304,0.37685510516166687,0.2636328637599945,0.5138615369796753,0.36670729517936707,0.7889065742492676,0.6377682685852051,0.15189464390277863,0.45326074957847595,0.14346098899841309,0.023136617615818977,-0.017229847609996796,0.1668313890695572,0.3166322410106659,0.21373122930526733,0.09358011931180954,0.10504212975502014,0.15242457389831543,0.16870427131652832,0.21531277894973755,0.1407046616077423,0.07252576947212219,0.13385282456874847,0.3253896236419678,0.3085111975669861,0.39809679985046387,0.3017399311065674,0.025173911824822426
19,0.3377823829650879,0.12512527406215668,0.6248806715011597,0.6953112483024597,0.6907996535301208,0.6811210513114929,0.4444332718849182,0.6439198851585388,0.24054014682769775,0.4956882894039154,0.4623684883117676,0.4932838976383209,0.59211266040802,0.44066545367240906,0.4119762182235718,0.7723602652549744,0.3499528467655182,0.1809319108724594,0.3980366587638855,0.07943138480186462,0.1661013662815094,0.18182264268398285,0.36640989780426025,0.19489505887031555,0.2342974841594696,0.1641627550125122,0.3363341689109802,0.11999070644378662,0.20684243738651276,0.23800213634967804,0.229111909866333,0.13093653321266174,0.1703406423330307,0.24998292326927185,0.12647923827171326,0.10108892619609833,0.2921222448348999,0.0644197165966034
20,0.610500156879425,0.13183441758155823,0.4448647201061249,0.379464715719223,0.4335516691207886,0.7175056338310242,0.776669979095459,0.33152222633361816,0.359683096408844,0.3306625187397003,0.40027838945388794,0.32882145047187805,0.29443666338920593,0.34022006392478943,0.27629658579826355,0.3923928439617157,0.5974916219711304,0.250119149684906,0.8200911283493042,0.25425201654434204,0.14501731097698212,0.12131262570619583,0.17191281914710999,0.22200356423854828,0.27946263551712036,0.29235994815826416,0.08613938093185425,0.19788908958435059,0.23384085297584534,0.1775362491607666,0.22344925999641418,0.17553825676441193,0.18311655521392822,0.2575235962867737,0.12888234853744507,0.3561638295650482,0.22802403569221497,0.3116167187690735
21,0.38369283080101013,0.26956072449684143,0.7316045165061951,0.4147275984287262,0.4530298411846161,0.5290756821632385,0.8514253497123718,0.3578694462776184,0.23245900869369507,0.15178890526294708,0.20304296910762787,0.11834048479795456,0.2680194675922394,0.33915382623672485,0.2992294430732727,0.6208157539367676,0.18346819281578064,0.13316702842712402,0.9225671887397766,0.3458639085292816,0.4020169973373413,0.367332398891449,0.3332745432853699,0.3026418387889862,0.31209731101989746,0.22341004014015198,0.3139145076274872,0.31844910979270935,0.3102805018424988,0.3237825632095337,0.33012792468070984,0.3208255171775818,0.25658953189849854,0.27220848202705383,0.24594977498054504,0.24314425885677338,0.2650071084499359,0.20940062403678894
22,0.6638531684875488,0.6849551796913147,0.417309433221817,0.14782361686229706,0.17676587402820587,0.4274389445781708,0.43951156735420227,0.37842220067977905,0.6233450770378113,0.2416088730096817,0.16836892068386078,0.5608645081520081,0.5109159350395203,0.44558894634246826,0.33619698882102966,0.3112529516220093,0.48043644428253174,0.10047756880521774,0.3974345922470093,0.3178437352180481,0.23730242252349854,0.1326192021369934,0.1262606680393219,0.15331992506980896,0.18296432495117188,0.12915776669979095,0.11443138122558594,0.3523305058479309,0.14289560914039612,0.14436988532543182,0.16536149382591248,0.1964786797761917,0.1702079474925995,0.18129897117614746,0.16053247451782227,0.24381741881370544,0.16704753041267395,0.16326642036437988
23,0.44176992774009705,0.27499645948410034,0.8430802226066589,0.2283618301153183,0.1223008781671524,0.35755354166030884,0.9273379445075989,0.2661256194114685,0.40209269523620605,0.09917108714580536,0.1321561187505722,0.2197658121585846,0.17379462718963623,0.3601628839969635,0.607627809047699,0.15588587522506714,0.34630656242370605,0.6542792320251465,0.766198992729187,0.3200853168964386,0.24085929989814758,0.35906437039375305,0.1652010977268219,0.1332823634147644,0.1585962176322937,0.5137509107589722,0.09543443471193314,0.17072877287864685,0.10413143038749695,0.14257259666919708,0.20171421766281128,0.16161850094795227,0.21473628282546997,0.16483941674232483,0.10380148887634277,0.14146283268928528,0.1162029355764389,0.5343503952026367
24,0.7161902189254761,0.4081217646598816,0.5422642230987549,0.12745730578899384,0.1568165421485901,0.37328389286994934,0.8478184342384338,0.20558366179466248,0.30527374148368835,0.09098304808139801,0.11278080940246582,0.26419228315353394,0.3693173825740814,0.4418351352214813,0.21012423932552338,0.31315314769744873,0.4232390522956848,0.15938344597816467,0.8581247329711914,0.20491966605186462,0.21289172768592834,0.0925622284412384,0.056076738983392715,0.10510505735874176,0.09725089371204376,0.12172536551952362,0.008696818724274635,0.32414746284484863,0.11071216315031052,0.20112092792987823,0.04452546685934067,0.18709012866020203,0.03856893628835678,0.056102998554706573,0.07561127841472626,0.10350478440523148,0.13202285766601562,0.20787173509597778
25,0.2447918951511383,0.046170350164175034,0.2267855405807495,0.924033522605896,0.19317540526390076,0.26871663331985474,0.20683254301548004,0.37550079822540283,0.10243367403745651,0.6014151573181152,0.4460335671901703,0.299021452665329,0.48290789127349854,0.2428622990846634,0.48619911074638367,0.3413786292076111,0.1401675045490265,0.3862669765949249,0.37683412432670593,0.2729663848876953,0.1093413233757019,0.23609066009521484,0.3906062841415405,0.06346980482339859,0.09710828214883804,0.1328827142715454,0.14662475883960724,0.02116537280380726,0.3269970417022705,0.3764781355857849,0.24419723451137543,0.09745275229215622,0.21033981442451477,0.44585278630256653,0.14138028025627136,0.19170492887496948,0.34046298265457153,0.1431625783443451
26,0.4469801187515259,0.10034776479005814,0.7685306668281555,0.31055748462677,0.14841434359550476,0.3552009165287018,0.8053855895996094,0.24346475303173065,0.2817496955394745,0.10874036699533463,0.1538427323102951,0.14488038420677185,0.11801403015851974,0.19396823644638062,0.5686045289039612,0.19856330752372742,0.22161737084388733,0.7386317253112793,0.9747174978256226,0.2955869734287262,0.2620208263397217,0.18625783920288086,0.14719781279563904,0.16939540207386017,0.24916033446788788,0.11060809344053268,0.28978583216667175,0.29511624574661255,0.13412080705165863,0.16112497448921204,0.24586905539035797,0.2103443592786789,0.12419091165065765,0.13967755436897278,0.13438421487808228,0.15552851557731628,0.12337812036275864,0.12481292337179184
27,0.1722709834575653,0.20582766830921173,0.4665165841579437,0.5656675100326538,0.4425185024738312,0.5820273756980896,0.5440418124198914,0.6828671097755432,0.4831030070781708,0.5833457112312317,0.35892295837402344,0.666407585144043,0.5825661420822144,0.2963526248931885,0.5534034371376038,0.5327624678611755,0.21620817482471466,0.28076624870300293,0.44322726130485535,0.15352925658226013,0.16154268383979797,0.09731678664684296,0.2109069973230362,0.18088313937187195,0.2765868008136749,0.08076213300228119,0.4362328350543976,0.23545798659324646,0.16841089725494385,0.16334207355976105,0.3370731472969055,0.07213039696216583,0.16261789202690125,0.14959168434143066,0.05282521992921829,0.1857164204120636,0.15082313120365143,0.05976308137178421
28,0.3775210976600647,0.30711913108825684,0.6008632183074951,0.5795226097106934,0.6522716879844666,0.7873388528823853,0.5104581117630005,0.5312780737876892,0.37771016359329224,0.5940106511116028,0.5822210907936096,0.6285581588745117,0.6215741634368896,0.5222265124320984,0.48737671971321106,0.7498155832290649,0.8298704624176025,0.28915780782699585,0.38273268938064575,0.2492375373840332,0.07571448385715485,0.2782559394836426,0.2500312924385071,0.3987066149711609,0.3429221510887146,0.24190358817577362,0.13123208284378052,0.21201229095458984,0.1378096044063568,0.21240219473838806,0.3287574052810669,0.19992411136627197,0.237735778093338,0.3204149603843689,0.32013756036758423,0.5528606176376343,0.3741188049316406,0.2109287977218628
29,0.5770681500434875,0.9591856598854065,0.4747411906719208,0.14030833542346954,0.21234147250652313,0.18692868947982788,0.6844110488891602,0.4130786955356598,0.915007472038269,0.22567085921764374,0.12839607894420624,0.41627779603004456,0.4537161588668823,0.3336445689201355,0.3767009675502777,0.15464915335178375,0.16357314586639404,0.262844443321228,0.6475520730018616,0.354966402053833,0.46071743965148926,0.20999759435653687,0.13067275285720825,0.21924549341201782,0.23726221919059753,0.18166013062000275,0.13547393679618835,0.43742403388023376,0.24522463977336884,0.2543772757053375,0.2797386944293976,0.4735327959060669,0.21621809899806976,0.13713006675243378,0.09927090257406235,0.2208920121192932,0.20257043838500977,0.19453665614128113
30,0.46696144342422485,0.04522327706217766,0.22115254402160645,0.1162491887807846,0.10474209487438202,0.2926010489463806,0.2713846266269684,0.1468120664358139,0.09264189004898071,0.14378708600997925,0.08775188773870468,0.08713915199041367,0.13184531033039093,0.15778888761997223,0.2264142781496048,0.30446657538414,0.15183138847351074,0.16972702741622925,0.19416946172714233,0.3171660006046295,0.14524292945861816,0.29929518699645996,0.26110514998435974,0.35292044281959534,0.27542805671691895,0.10983282327651978,0.0997287854552269,0.2677296996116638,0.32250165939331055,0.2913072109222412,0.2930826246738434,0.4712843894958496,0.21959182620048523,0.24829573929309845,0.17407351732254028,0.2767592966556549,0.259050577878952,0.19305594265460968
31,0.31065633893013,0.06080881878733635,0.21708108484745026,0.3450281322002411,0.23316121101379395,0.4272342920303345,0.2374672293663025,0.35606643557548523,0.17875872552394867,0.8071621656417847,0.2162865251302719,0.6901496052742004,0.8363547325134277,0.2520315945148468,0.15248815715312958,0.2549607753753662,0.23679639399051666,0.04645847529172897,0.173723503947258,0.27110230922698975,0.257464200258255,0.25392967462539673,0.4419751763343811,0.17548847198486328,0.3032638728618622,0.22885966300964355,0.15356144309043884,0.22524410486221313,0.500038206577301,0.35967230796813965,0.3900046944618225,0.26207706332206726,0.2644690275192261,0.3549662232398987,0.1096532866358757,0.3568823039531708,0.3111206889152527,0.17932260036468506
32,0.24879558384418488,0.061859212815761566,0.47880759835243225,0.5752197504043579,0.35864394903182983,0.6080193519592285,0.565491795539856,0.5144238471984863,0.1810609996318817,0.45571598410606384,0.4383286237716675,0.17840628325939178,0.24072785675525665,0.24847984313964844,0.670058012008667,0.3042601943016052,0.3039468824863434,0.6914915442466736,0.8432599306106567,0.23049378395080566,0.08365268260240555,0.09545756876468658,0.09970608353614807,0.27036744356155396,0.1965402215719223,0.09290795028209686,0.07449530065059662,0.22969821095466614,0.10826181620359421,0.12653416395187378,0.16499054431915283,0.09691403806209564,0.125177800655365,0.13436070084571838,0.25380000472068787,0.35697829723358154,0.1980348378419876,0.1574305146932602
33,0.2159724086523056,0.2983979880809784,0.3441506624221802,0.6153446435928345,0.46639686822891235,0.5531049966812134,0.3646746873855591,0.7538579702377319,0.3156452178955078,0.8792507648468018,0.6983829736709595,0.5601249933242798,0.7005353569984436,0.3628055453300476,0.35858678817749023,0.5289464592933655,0.3060152530670166,0.24972200393676758,0.33786463737487793,0.04673943668603897,0.13101735711097717,-0.03443962708115578,0.09914470463991165,0.1417967826128006,0.06629381328821182,0.08403849601745605,0.2896457314491272,0.2961180806159973,0.24934346973896027,0.25949186086654663,0.043861255049705505,0.14583037793636322,0.08029314875602722,0.06695709377527237,0.09782446920871735,0.04917089268565178,0.15585094690322876,0.028718339279294014
34,0.4353530704975128,0.4270454943180084,0.39778846502304077,0.3848666548728943,0.4328135550022125,0.43933215737342834,0.5062180161476135,0.4880259931087494,0.4174554646015167,0.5411481261253357,0.2963925898075104,0.46436944603919983,0.7548947334289551,0.33773091435432434,0.2709586024284363,0.45862093567848206,0.23762990534305573,0.1945345252752304,0.49582526087760925,0.2113068848848343,0.21544843912124634,0.32536861300468445,0.3175085186958313,0.29829367995262146,0.21794036030769348,0.29790592193603516,0.2012115865945816,0.21804282069206238,0.3436812162399292,0.4073377847671509,0.22199735045433044,0.37664884328842163,0.17795045673847198,0.2434159517288208,0.3005678355693817,0.19646161794662476,0.46624311804771423,0.21727615594863892
35,0.6652445197105408,0.8924132585525513,0.5094078183174133,0.2673199772834778,0.3440157473087311,0.3991117775440216,0.6780127882957458,0.6043716073036194,0.88570636510849,0.5271726250648499,0.3178759813308716,0.5824799537658691,0.6840003728866577,0.32860130071640015,0.5573655366897583,0.2993382513523102,0.33399900794029236,0.4039106070995331,0.7211018204689026,0.17650598287582397,0.37531226873397827,0.03064122423529625,0.017134735360741615,0.08208273351192474,-0.047611333429813385,0.008335845544934273,0.13691501319408417,0.2894412875175476,0.10737200081348419,0.15468232333660126,0.10420209914445877,0.07843193411827087,0.06134091317653656,0.08492562174797058,0.01639229990541935,0.05651789903640747,0.051689714193344116,0.005940379574894905
36,0.36549508571624756,0.48797890543937683,0.620776355266571,0.6516681909561157,0.6503949165344238,0.6320796012878418,0.8026303052902222,0.7400042414665222,0.6554617285728455,0.801739513874054,0.5958539843559265,0.6973605155944824,0.7991181015968323,0.5107176899909973,0.7840393781661987,0.5331891775131226,0.44031158089637756,0.6185469031333923,0.8156968951225281,0.08550164103507996,0.009363953024148941,0.14844101667404175,0.2246456742286682,0.19307613372802734,0.1150318831205368,0.29407811164855957,0.03412468358874321,-0.009616546332836151,0.19698625802993774,0.1706227958202362,0.11166135966777802,-0.030599210411310196,0.11578633636236191,0.24279890954494476,0.28731876611709595,0.10665865242481232,0.36655324697494507,0.24449566006660461
37,0.37379956245422363,0.4216497242450714,0.29246917366981506,0.2379978895187378,0.32266393303871155,0.6529257893562317,0.5446628928184509,0.46900737285614014,0.6118805408477783,0.27746790647506714,0.23913449048995972,0.7036994099617004,0.4138796031475067,0.3909691274166107,0.227773517370224,0.36054888367652893,0.6197229623794556,0.1187654361128807,0.5264112949371338,0.011389502324163914,0.039178598672151566,0.06353726983070374,0.09523595869541168,0.2750549018383026,0.38020044565200806,-0.011726096272468567,0.11252479255199432,0.09322462230920792,0.007411443628370762,0.01598956063389778,0.18317630887031555,0.02223876491189003,0.09830041974782944,0.027002476155757904,0.052457839250564575,0.1245289295911789,0.12706510722637177,0.03338870406150818
38,0.0820784643292427,0.2945663034915924,0.1709880381822586,0.5239093899726868,0.5657902956008911,0.5364805459976196,0.2335018813610077,0.6949527859687805,0.50140380859375,0.7021448612213135,0.31364861130714417,0.9284707903862,0.48788174986839294,0.3452599048614502,0.16048157215118408,0.40251532196998596,0.17031200230121613,0.09157764166593552,0.19242703914642334,0.07517598569393158,0.12956854701042175,0.050748877227306366,0.26774799823760986,0.3021126389503479,0.31704169511795044,0.0526026114821434,0.25818735361099243,0.2567494809627533,0.1578274369239807,0.43426671624183655,0.23743513226509094,-0.0035388022661209106,0.1610242873430252,0.2824707627296448,0.12859836220741272,0.09216617047786713,0.31359875202178955,0.03392501175403595
