,Family_txt,Animation_txt,Romance_txt,Thriller_txt,History_txt,War_txt,Music_txt,Sci-Fi_txt,Adventure_txt,Horror_txt,Mystery_txt,Action_txt,Fantasy_txt,Sport_txt,Crime_txt,Biography_txt,Western_txt,Film-Noir_txt,Musical_txt,Family_img,Animation_img,Romance_img,Thriller_img,History_img,War_img,Music_img,Sci-Fi_img,Adventure_img,Horror_img,Mystery_img,Action_img,Fantasy_img,Sport_img,Crime_img,Biography_img,Western_img,Film-Noir_img,Musical_img,happy_img,genres
10,0.004772951826453209,0.004834815859794617,0.005020368378609419,0.005047309212386608,0.003704885020852089,0.004909229464828968,0.004738361109048128,0.004880884662270546,0.005055437795817852,0.005080028437077999,0.005074677523225546,0.005043722223490477,0.005131451413035393,0.004151335451751947,0.004867839626967907,0.0012679158244282007,0.005078790709376335,0.004958835430443287,0.004983253311365843,0.00738536799326539,0.003521411679685116,0.08493555337190628,0.03930852934718132,0.9747723340988159,0.05157380551099777,0.01673450879752636,0.020815420895814896,0.022194107994437218,0.006767628248780966,0.034500736743211746,0.03847268596291542,0.06901601701974869,0.11037994921207428,0.0658164694905281,0.976326584815979,0.009236001409590244,0.0036541097797453403,0.008635000325739384,0.9754966497421265,"[""Biography"", ""History""]"
11,0.0004112939350306988,0.000359346711775288,0.0001389495882904157,0.00011590951908146963,0.0015555424615740776,0.0003140597837045789,0.00045271366252563894,0.0003331501502543688,0.00012208486441522837,8.568305929657072e-05,9.026441694004461e-05,0.00014505954459309578,4.1386250813957304e-05,0.0010940309148281813,0.00032911781454458833,0.003962519578635693,9.237018821295351e-05,0.00020908599253743887,0.00017861786182038486,0.009678220376372337,0.035252299159765244,0.005337207578122616,0.04162251204252243,0.028460262343287468,0.03441724181175232,0.024705693125724792,0.08630809187889099,0.1107308492064476,0.9739446043968201,0.032912060618400574,0.08109971880912781,0.9554649591445923,0.0038526139687746763,0.024479346349835396,0.006813107989728451,0.019940175116062164,0.0014563992153853178,0.022417666390538216,0.04265650734305382,"[""Fantasy"", ""Horror""]"
12,0.0013371435925364494,0.0012918998254463077,0.0012595932930707932,0.001225152867846191,0.0020764728542417288,0.0013567492133006454,0.0013629341265186667,0.0012482476886361837,0.0011882542166858912,0.0012349572498351336,0.001205728854984045,0.0011172897648066282,0.0011274826247245073,0.0007992530590854585,0.0013155908090993762,0.0033958021085709333,0.0011853749165311456,0.0012224260717630386,0.0012267478741705418,0.4071824252605438,0.01812775246798992,0.11083869636058807,0.015588928945362568,0.029400397092103958,0.029986200854182243,0.15925319492816925,0.0133634889498353,0.04900752380490303,0.005524452775716782,0.018819279968738556,0.042673707008361816,0.043867625296115875,0.9487847089767456,0.042725056409835815,0.057148177176713943,0.018494904041290283,0.004056302830576897,0.08641907572746277,0.03410940244793892,"[""Sport""]"
13,0.000352104427292943,0.00042534753447398543,0.00016615501954220235,9.824088192544878e-05,0.0015605216613039374,0.0003840795252472162,0.00045105128083378077,0.0003362875431776047,0.0001833881251513958,7.946138794068247e-05,0.00012104812049074098,0.0001806060317903757,7.457085303030908e-05,0.001110851182602346,0.00029395788442343473,0.003900853917002678,0.0001174418066511862,0.000170525920111686,0.00017483864212408662,0.013047395274043083,0.0035196184180676937,0.027587002143263817,0.9591711759567261,0.0757397785782814,0.030399031937122345,0.03623941168189049,0.022574229165911674,0.009120688773691654,0.023270150646567345,0.9646279215812683,0.0441744402050972,0.029660120606422424,0.030919617041945457,0.03501870483160019,0.1461554914712906,0.005632755812257528,0.007016434799879789,0.009643174707889557,0.7890492081642151,"[""Mystery"", ""Thriller""]"
14,0.004800130147486925,0.004845967050641775,0.0050346739590168,0.0050558666698634624,0.003678763285279274,0.004891192074865103,0.0047640325501561165,0.0048753549344837666,0.00505734421312809,0.00509377708658576,0.005082691088318825,0.005052859429270029,0.005145153030753136,0.004170131403952837,0.0048880809918046,0.001294751651585102,0.005084270611405373,0.004974127747118473,0.0050034187734127045,0.009919892065227032,0.00035040354123339057,0.10243501514196396,0.03962530195713043,0.02501683123409748,0.02294154278934002,0.023458518087863922,0.005023942328989506,0.007762467954307795,0.0033190883696079254,0.7699806690216064,0.008957676589488983,0.009303141385316849,0.037042103707790375,0.3603626489639282,0.014279492199420929,0.004880146589130163,0.032660190016031265,0.012877184897661209,0.04223250970244408,"[""Mystery""]"
15,0.004771087318658829,0.004851506557315588,0.005030562169849873,0.005049119703471661,0.0036903456784784794,0.004896059632301331,0.004755590111017227,0.004869221709668636,0.005059978924691677,0.005086894147098064,0.005082647781819105,0.0050479392521083355,0.005139434244483709,0.004135963506996632,0.00485377199947834,0.00127114518545568,0.00508003868162632,0.004951656796038151,0.004992854781448841,0.012575040571391582,0.00622389605268836,0.008975476957857609,0.037249211221933365,0.9638118743896484,0.033566683530807495,0.04747617617249489,0.03736930713057518,0.02357184886932373,0.026348575949668884,0.11263521015644073,0.039220456033945084,0.034048065543174744,0.07461363822221756,0.03394903242588043,0.9816837310791016,0.015940815210342407,0.021420251578092575,0.04995507001876831,0.3604300320148468,"[""Biography"", ""History""]"
16,0.0003851048822980374,0.00035316235153004527,0.00014283094787970185,0.00011164438910782337,0.0015747218858450651,0.0003404123126529157,0.00043438165448606014,0.00034971637069247663,0.00012762841652147472,8.4239749412518e-05,9.599464101484045e-05,0.0001524821564089507,4.73179534310475e-05,0.001115374150685966,0.0003325683646835387,0.003982586786150932,0.0001071947772288695,0.00022034566791262478,0.00016056050662882626,0.9833453893661499,0.9979987740516663,0.01161425281316042,0.009262621402740479,0.00845181941986084,0.0047875321470201015,0.009918393567204475,0.018405096605420113,0.9869802594184875,0.019722944125533104,0.008911131881177425,0.014820931479334831,0.09292963147163391,0.004483717028051615,0.016382012516260147,0.00556092569604516,0.0025687243323773146,0.002456396585330367,0.013150663115084171,0.06168695539236069,"[""Animation"", ""Adventure"", ""Family""]"
17,0.000420381868025288,0.0003809181216638535,0.00014044200361240655,0.0001309523213421926,0.001612176070921123,0.00035752379335463047,0.0003611994325183332,0.00036803469993174076,0.00015438369882758707,0.00011471076868474483,0.0001241667487192899,0.0001451418356737122,6.293087790254503e-05,0.001107510644942522,0.00036613288102671504,0.003970579709857702,0.00011944974539801478,0.00023106914886739105,0.00012102708569727838,0.027441758662462234,0.0014467299915850163,0.02388528361916542,0.09377195686101913,0.03177516162395477,0.00581122562289238,0.9654419422149658,0.013496244326233864,0.012312760576605797,0.014535238035023212,0.05451257526874542,0.01906830072402954,0.03749459981918335,0.10404140502214432,0.061177533119916916,0.03733634948730469,0.00221023871563375,0.002383970655500889,0.020839577540755272,0.0845724418759346,"[""Music""]"
18,0.0003869266656693071,0.0003973477869294584,0.00014815245231147856,0.00011645899940049276,0.0015758059453219175,0.00037742918357253075,0.0004136673524044454,0.00033846445148810744,0.0001685149036347866,9.868773486232385e-05,0.00012662798690143973,0.00015671800065319985,6.433801900129765e-05,0.0011154728708788753,0.0003389274643268436,0.003906292840838432,0.00011296097363810986,0.00016473073628731072,0.00014827022096142173,0.04480849206447601,0.9977002739906311,0.01650807447731495,0.01171800959855318,0.024785680696368217,0.009742110036313534,0.045324988663196564,0.005935529712587595,0.1074894517660141,0.0018254301976412535,0.003667044686153531,0.03815384581685066,0.7675961852073669,0.0035085880663245916,0.007865676656365395,0.0063070328906178474,0.012520055286586285,0.0007073396118357778,0.04168245196342468,0.056455451995134354,"[""Animation"", ""Fantasy""]"
19,0.004646332934498787,0.004701843485236168,0.004869907163083553,0.004892344120889902,0.0036257978063076735,0.004749137442559004,0.004633602686226368,0.0046814195811748505,0.004910525865852833,0.004922452382743359,0.00491882860660553,0.0048824492841959,0.004959118086844683,0.00409647636115551,0.004675627686083317,0.0012882957234978676,0.004924614913761616,0.004787893500179052,0.00486067496240139,0.008516060188412666,0.0003203660889994353,0.04801231995224953,0.027109909802675247,0.003925988916307688,0.008847430348396301,0.028911659494042397,0.010153035633265972,0.010250546969473362,0.0023574121296405792,0.013832548633217812,0.020331652835011482,0.016026688739657402,0.018493615090847015,0.9400914311408997,0.003674381645396352,0.01732734777033329,0.9884402751922607,0.006916101556271315,0.04164228215813637,"[""Crime"", ""Film-Noir""]"
20,0.00039322400698438287,0.0003954022831749171,0.0001471179275540635,0.00010343064786866307,0.0015639777993783355,0.00034531703568063676,0.00044873388833366334,0.0003442808520048857,0.0001450202544219792,7.99107801867649e-05,0.00010907890828093514,0.00015274078759830445,4.789199374499731e-05,0.001104565802961588,0.00030868046451359987,0.003952858503907919,8.912678458727896e-05,0.00018125702627003193,0.0001700198045000434,0.04871674254536629,0.0027778849471360445,0.05195591226220131,0.003304304787889123,0.00559974554926157,0.008608651347458363,0.04873959720134735,0.006373023614287376,0.008467217907309532,0.004238484892994165,0.9607295393943787,0.014876041561365128,0.030004126951098442,0.10432978719472885,0.9582613110542297,0.023682868108153343,0.0033566292840987444,0.0005128778866492212,0.024272646754980087,0.06424779444932938,"[""Crime"", ""Mystery""]"
21,0.0012006963370367885,0.0010332203237339854,0.0012125675566494465,0.0011804846581071615,0.0018894135719165206,0.0011962440330535173,0.001333152875304222,0.0011444168630987406,0.0011044589336961508,0.0011756466701626778,0.0011218837462365627,0.0011105751618742943,0.0011440740199759603,0.0014080088585615158,0.0012011551298201084,0.003340474097058177,0.0011745382798835635,0.0012434502132236958,0.0012456926051527262,0.9623661637306213,0.011512890458106995,0.019353384152054787,0.018456267192959785,0.02184772491455078,0.01439753919839859,0.03370855748653412,0.04130467027425766,0.04607813060283661,0.018469497561454773,0.01579824835062027,0.0414423942565918,0.056852590292692184,0.09059694409370422,0.030711187049746513,0.028316454961895943,0.023969240486621857,0.0014993580989539623,0.015715425834059715,0.045156966894865036,"[""Family""]"
22,0.00039214652497321367,0.0003631744475569576,0.0001493961171945557,0.00010702951112762094,0.001549457898363471,0.00030550529481843114,0.0004540695808827877,0.0003176419413648546,0.00013923010556027293,8.118034747894853e-05,9.251252049580216e-05,0.00013431080151349306,4.144960985286161e-05,0.0010773709509521723,0.0003106955555267632,0.003951157908886671,9.294388291891664e-05,0.00018593230925034732,0.00017510040197521448,0.009052260778844357,0.0012390031479299068,0.013672702945768833,0.03688863664865494,0.025118175894021988,0.969692051410675,0.027998318895697594,0.022216664627194405,0.012169018387794495,0.008058948442339897,0.004201411735266447,0.9575356841087341,0.02268247865140438,0.05917156860232353,0.01877373643219471,0.013048898428678513,0.01805603690445423,0.00045563088497146964,0.003919482696801424,0.018830619752407074,"[""Action"", ""War""]"
23,0.00044370951945893466,0.0003327439771965146,0.0001615823566680774,0.0001401701447321102,0.0015469989739358425,0.0002857341314665973,0.0004982308018952608,0.00034402086748741567,0.00010474674490978941,0.00010403420310467482,9.092906839214265e-05,0.00015707974671386182,4.888134935754351e-05,0.0010773187968879938,0.00035520317032933235,0.003985054325312376,9.387821046402678e-05,0.00024807319277897477,0.00021983799524605274,0.0038086262065917253,0.0026863308157771826,0.0013021810445934534,0.01620211824774742,0.004854209721088409,0.007322372868657112,0.003941295202821493,0.9812337160110474,0.015330796130001545,0.06182663142681122,0.03523834049701691,0.9619161486625671,0.06963073462247849,0.0058708349242806435,0.010143942199647427,0.002533701015636325,0.001587778446264565,0.0012914324179291725,0.0011505258735269308,0.5150179266929626,"[""Action"", ""Sci-Fi""]"
24,0.00038969673914834857,0.00043462179019115865,0.0001971955643966794,0.00017640492296777666,0.0015062389429658651,0.0003965240903198719,0.00045392740867100656,0.00036851209006272256,0.00022002309560775757,0.0001577584189362824,0.00017677740834187716,0.00019518809858709574,0.00011352341243764386,0.0011271913535892963,0.0003240941441617906,0.003815014846622944,0.00018087371427100152,0.00022424831695389003,0.00020888505969196558,0.025643182918429375,0.00018151775293517858,0.0371398888528347,0.048917800188064575,0.0915159359574318,0.11418185383081436,0.012470301240682602,0.00451121898368001,0.015062898397445679,0.0016552655724808574,0.025150921195745468,0.06464933604001999,0.007504988927394152,0.05607618764042854,0.9424062967300415,0.2210780531167984,0.05855562165379524,0.00165178079623729,0.006510284263640642,0.9278766512870789,"[""Crime""]"
25,0.0004327697679400444,0.00036833598278462887,0.00015553993580397218,0.00013147825666237622,0.0015515803825110197,0.0002975195529870689,0.0004858696775045246,0.0003516665892675519,0.00011774250015150756,9.701163799036294e-05,9.844677697401494e-05,0.00015569102833978832,4.638783138943836e-05,0.0010923477821052074,0.0003460153820924461,0.00398038886487484,9.038067946676165e-05,0.00022807122149970382,0.00020640064030885696,0.019178612157702446,0.0007618049276061356,0.061149436980485916,0.04006950929760933,0.10474588721990585,0.01864747330546379,0.05287877470254898,0.004142713267356157,0.012437050230801105,0.0031789836939424276,0.03694576397538185,0.9092993140220642,0.01857987977564335,0.022935770452022552,0.018474996089935303,0.1883881390094757,0.9902437329292297,0.0016476152231916785,0.008356339298188686,0.8036994934082031,"[""Action"", ""Western""]"
26,0.0046906787902116776,0.004729506094008684,0.004917542915791273,0.004934060852974653,0.0036654584109783173,0.004789372906088829,0.004628701135516167,0.004731238353997469,0.004945107735693455,0.0049737682566046715,0.00497177429497242,0.004919120576232672,0.005006769672036171,0.003991514444351196,0.004735053516924381,0.0012180996127426624,0.004950180649757385,0.004822107497602701,0.004888946656137705,0.03874040022492409,0.10683289915323257,0.06455352902412415,0.2487654983997345,0.5479955077171326,0.09514983743429184,0.10748019069433212,0.2797853946685791,0.08305475860834122,0.4039061367511749,0.33572500944137573,0.12371695786714554,0.28205400705337524,0.9411099553108215,0.08001329749822617,0.37091535329818726,0.06883598864078522,0.03442049026489258,0.13859710097312927,0.7466825842857361,"[""Sport""]"
27,0.004768624901771545,0.004807021003216505,0.004996123723685741,0.005017340183258057,0.0036793439649045467,0.004867610987275839,0.004723262973129749,0.004819737747311592,0.005021634977310896,0.005053590051829815,0.005057962145656347,0.005015497095882893,0.005106488708406687,0.004094849806278944,0.004842035006731749,0.0012441680300980806,0.005048684775829315,0.004912427626550198,0.004966817796230316,0.001707089482806623,0.0004287120245862752,0.015222965739667416,0.9548884630203247,0.9330493211746216,0.027036350220441818,0.009868546389043331,0.02233750745654106,0.013506133109331131,0.03538178279995918,0.2266489863395691,0.019900426268577576,0.011989426799118519,0.01785196363925934,0.17008866369724274,0.021290386095643044,0.032840002328157425,0.07514430582523346,0.003741353517398238,0.0758943036198616,"[""History"", ""Thriller""]"
28,0.0047792112454771996,0.004831357859075069,0.005022335797548294,0.00504769291728735,0.0036349212750792503,0.004870730452239513,0.004760442767292261,0.004822520073503256,0.0050354888662695885,0.005083589814603329,0.005075767170637846,0.005039719399064779,0.0051325419917702675,0.004118518903851509,0.0048664407804608345,0.0012700248043984175,0.005075834691524506,0.00496232695877552,0.004997962154448032,0.013259593397378922,0.0005698054446838796,0.010305640287697315,0.030788879841566086,0.06514642387628555,0.9628857970237732,0.005944156553596258,0.012670621275901794,0.004268955904990435,0.023271847516298294,0.029027819633483887,0.0148490434512496,0.010187678970396519,0.007458782754838467,0.011027192696928978,0.04762182757258415,0.008383330889046192,0.00077570736175403,0.002404194325208664,0.9424673914909363,"[""War""]"
29,0.0009252884774468839,0.000690218061208725,0.0007511069998145103,0.000715130940079689,0.001406763680279255,0.0006537400186061859,0.0009875872638076544,0.0005518716061487794,0.0006825242890045047,0.0006732672336511314,0.0006567262462340295,0.0006595848826691508,0.0006620901986025274,0.0013327498454600573,0.0007326572085730731,0.003516930853947997,0.0007399494643323123,0.0007861917838454247,0.0008693522540852427,0.014610230922698975,0.033215612173080444,0.04647180438041687,0.027924496680498123,0.019436338916420937,0.019116397947072983,0.07318217307329178,0.9601113200187683,0.02491043694317341,0.020347122102975845,0.034049101173877716,0.03768492490053177,0.04850627854466438,0.028216412290930748,0.01728813350200653,0.02574400044977665,0.010778861120343208,0.003683422924950719,0.02222636342048645,0.23511439561843872,"[""Sci-Fi""]"
30,0.004799045156687498,0.004847519099712372,0.00504254549741745,0.005062162410467863,0.003713541431352496,0.00490172253921628,0.004767078906297684,0.004874357953667641,0.005063775926828384,0.005097249522805214,0.0050915009342134,0.005053799133747816,0.00514491181820631,0.004143648315221071,0.004875686950981617,0.001274636946618557,0.005083994008600712,0.004965819418430328,0.005007879342883825,0.006727445870637894,0.007584487088024616,0.12056738138198853,0.35865744948387146,0.3891673684120178,0.091059111058712,0.06233033537864685,0.27608105540275574,0.0167948417365551,0.2642362713813782,0.4711971879005432,0.22099579870700836,0.18030081689357758,0.02800252102315426,0.10480116307735443,0.9707638025283813,0.04379536584019661,0.0061171227134764194,0.017338326200842857,0.8991380929946899,"[""Biography""]"
31,0.0004230920458212495,0.0003533140697982162,0.00014768756227567792,0.00012557202717289329,0.0015697050839662552,0.0003102268965449184,0.0004658718535210937,0.00035876105539500713,0.00011330825509503484,9.151313861366361e-05,9.805832814890891e-05,0.00014574687520507723,4.236981476424262e-05,0.0010925106471404433,0.00034301698906347156,0.00399356335401535,9.014761599246413e-05,0.0002267782110720873,0.0001837477320805192,0.01932365819811821,0.0006666492554359138,0.005796313285827637,0.006178063806146383,0.017899146303534508,0.0038620459381490946,0.03769941255450249,0.9511483311653137,0.004627275746315718,0.007654649205505848,0.005682573188096285,0.018083149567246437,0.0055277543142437935,0.009724894538521767,0.0036251251585781574,0.00827599223703146,0.006196008063852787,0.00016390124801546335,0.01102795172482729,0.0631520226597786,"[""Sci-Fi""]"
32,0.0004262193979229778,0.00035309288068674505,0.00014848928549326956,0.00012770334433298558,0.0015754367923364043,0.00031846619094721973,0.0004623778513632715,0.00036462603020481765,0.00011344475205987692,9.044578473549336e-05,9.99158073682338e-05,0.00015144667122513056,4.633460775949061e-05,0.001096638385206461,0.0003431728109717369,0.0040011415258049965,9.337176743429154e-05,0.00022496876772493124,0.00017895418568514287,0.9644017815589905,0.9956896901130676,0.02932633087038994,0.005048754625022411,0.007026185281574726,0.00847996212542057,0.027374926954507828,0.01556139625608921,0.9655899405479431,0.0037798185367137194,0.021457096561789513,0.022017722949385643,0.06297533214092255,0.05502147227525711,0.030967187136411667,0.004725249018520117,0.0028161322697997093,0.001244495389983058,0.016608692705631256,0.02072164975106716,"[""Animation"", ""Adventure"", ""Family""]"
33,0.0003981254994869232,0.0003770282492041588,0.00014507773448713124,0.00011244115012232214,0.0015241380315274,0.0003090889658778906,0.0004563209949992597,0.0003265841805841774,0.00014340640336740762,7.98493783804588e-05,0.00011276126315351576,0.0001412665005773306,4.2896248487522826e-05,0.0010757319396361709,0.0003034517867490649,0.003939923830330372,9.559298632666469e-05,0.0001927642006194219,0.00017786872922442853,0.017316250130534172,0.008589358069002628,0.9148908853530884,0.1217743530869484,0.19558261334896088,0.9800894260406494,0.020432647317647934,0.02560684084892273,0.020309198647737503,0.02769070863723755,0.06994430720806122,0.11448142677545547,0.07355417311191559,0.02856663428246975,0.017194155603647232,0.138029545545578,0.05571384355425835,0.00188995071221143,0.012660233303904533,0.8525404930114746,"[""Romance"", ""War""]"
34,0.004455307964235544,0.0045327721163630486,0.004767237231135368,0.004826792515814304,0.003382118185982108,0.004597194492816925,0.004524217452853918,0.0044641038402915,0.004789456725120544,0.0048275659792125225,0.004819800611585379,0.004776278510689735,0.004884451162070036,0.0039062704890966415,0.004624806344509125,0.0013548184651881456,0.0048590246587991714,0.004740561358630657,0.004782375879585743,0.2124195396900177,0.649048388004303,0.003886281279847026,0.006201013457030058,0.0017619007267057896,0.0019093506271019578,0.012385879643261433,0.9174756407737732,0.5109747052192688,0.034228596836328506,0.003646504832431674,0.07925022393465042,0.17087742686271667,0.005482060834765434,0.006223126780241728,0.0013392154360190034,0.003041420364752412,0.0005783769302070141,0.009369914419949055,0.05009569227695465,"[""Sci-Fi""]"
